                                                                       Heist to the Museum - Description of the internal state

                                                                                        Assault party 1                      Assault party 2                                   Museum
MstT   Thief 1      Thief 2      Thief 3      Thief 4      Thief 5      Thief 6            Elem 1     Elem 2     Elem 3         Elem 1     Elem 2     Elem 3    Room 1  Room 2  Room 3  Room 4  Room 5
Stat  Stat S MD    Stat S MD    Stat S MD    Stat S MD    Stat S MD    Stat S MD    RId  Id Pos Cv  Id Pos Cv  Id Pos Cv  RId  Id Pos Cv  Id Pos Cv  Id Pos Cv   NP DT   NP DT   NP DT   NP DT   NP DT
3     1    P  5    1    P  5    4    P  5    4    P  2    1    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  21  0   1  19  0   2  19  0    0 16    4 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    1    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  21  0   1  22  0   2  19  0    0 16    4 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    1    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  21  0   1  22  0   2  22  0    0 16    4 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    1    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  24  0   1  22  0   2  22  0    0 16    4 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    1    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  24  0   1  25  0   2  22  0    0 16    4 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    1    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  24  0   1  25  0   2  25  0    0 16    4 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    1    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  0   1  25  0   2  25  0    0 16    4 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  0   1  25  0   2  25  0    0 16    4 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  0   1  25  0   2  25  0    0 16    3 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  1   1  25  0   2  25  0    0 16    3 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  1   1  26  0   2  25  0    0 16    3 26   10 23   14 25   13 28   
3     2    P  5    1    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  1   1  26  0   2  25  0    0 16    3 26   10 23   14 25   13 28   
3     2    P  5    1    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  1   1  26  0   2  25  0    0 16    2 26   10 23   14 25   13 28   
3     2    P  5    1    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  1   1  26  1   2  25  0    0 16    2 26   10 23   14 25   13 28   
3     2    P  5    1    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  1   1  26  1   2  26  0    0 16    2 26   10 23   14 25   13 28   
3     2    P  5    2    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  1   1  26  1   2  26  0    0 16    2 26   10 23   14 25   13 28   
3     2    P  5    2    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  1   1  26  1   2  26  0    0 16    1 26   10 23   14 25   13 28   
3     2    P  5    2    P  5    4    P  5    4    P  2    2    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  1   1  26  1   2  26  1    0 16    1 26   10 23   14 25   13 28   
3     2    P  5    2    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  26  1   1  26  1   2  26  1    0 16    1 26   10 23   14 25   13 28   
3     2    P  5    2    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  23  1   1  26  1   2  26  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    2    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  23  1   1  26  1   2  26  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    2    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  23  1   1  22  1   2  26  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  23  1   1  22  1   2  26  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  23  1   1  22  1   2  22  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  21  1   1  22  1   2  22  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  21  1   1  20  1   2  22  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  21  1   1  20  1   2  20  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  19  1   1  20  1   2  20  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  19  1   1  18  1   2  20  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  19  1   1  18  1   2  18  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  17  1   1  18  1   2  18  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  17  1   1  16  1   2  18  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  17  1   1  16  1   2  16  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  15  1   1  16  1   2  16  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  15  1   1  14  1   2  16  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  15  1   1  14  1   2  14  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  13  1   1  14  1   2  14  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  13  1   1  12  1   2  14  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  13  1   1  12  1   2  12  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  11  1   1  12  1   2  12  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  11  1   1  10  1   2  12  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5  11  1   1  10  1   2  10  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   9  1   1  10  1   2  10  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   9  1   1   8  1   2  10  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   9  1   1   8  1   2   8  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   7  1   1   8  1   2   8  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   7  1   1   6  1   2   8  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   7  1   1   6  1   2   6  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   5  1   1   6  1   2   6  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   5  1   1   4  1   2   6  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   5  1   1   4  1   2   4  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   3  1   1   4  1   2   4  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   3  1   1   2  1   2   4  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   3  1   1   2  1   2   2  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   1  1   1   2  1   2   2  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   1  1   1   0  1   2   2  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   1  1   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    3    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   0  1   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   0  1   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   0  1   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    3    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   0  1   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    3    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   0  1   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   0  1   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   0  1   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   0  1   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   4   0  0    2   5   0  0   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   5   0  0   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   5   0  0   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   5   0  0   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   1   0  1   2   0  1    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   1   0  0   2   0  1    0 16    1 26   10 23   14 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   1   0  0   2   0  1    0 16    1 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   1   0  0   2   0  1    0 16    1 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   1   0  0   2   0  1    0 16    1 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   0   0  0   2   0  1    0 16    1 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   0   0  0   2   0  0    0 16    1 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   0   0  0   2   0  0    0 16    1 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   0   0  0   2   0  0    0 16    1 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   3   0  0   0   0  0   0   0  0    2   0   0  0   0   0  0   2   0  0    0 16    1 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   3   0  0   0   0  0   0   0  0    2   0   0  0   0   0  0   2   0  0    0 16    1 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   3   0  0   4   0  0   0   0  0    2   0   0  0   0   0  0   2   0  0    0 16    1 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   3   0  0   4   0  0   5   0  0    2   0   0  0   0   0  0   2   0  0    0 16    1 26   10 23   14 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   3   0  0   4   0  0   5   0  0    2   0   0  0   0   0  0   2   0  0    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   3   0  0   4   0  0   5   0  0    2   0   0  0   0   0  0   2   0  0    0 16    1 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   3   0  0   4   0  0   5   0  0    2   0   0  0   0   0  0   2   0  0    0 16    1 26   10 23   14 25   13 28   
